client_id,age,gender_cd,education_level,city_nm,monthly_income_amt,steam_popularity_score,category_name,good_price,count
5-36YVB87T2,16.0,M,UGR,Омск,23845.0,0.0,Экшн,340.0,1
5-36YXUEMTO,15.0,M,UGR,Москва,129974.0,0.0,Казуальные игры,399.0,1
5-36YZGI911,15.0,M,UGR,Москва,197127.0,2318.0,Симуляторы,100.1,1
5-36YZWD62F,16.0,M,SCH,Санкт-Петербург,325417.0,0.0,Инди,154.0,1
5-36Z96ZRG8,27.0,F,GRD,Уфа,147864.0,1253.5,Скидки,112.42500000000001,12
5-36ZE3TZ3H,18.0,F,SCH,Москва,62000.0,1676.0,Экшн,550.0,1
5-36ZJZM5HP,30.0,M,GRD,Пермь,56000.0,0.0,Экшн,5.8,1
5-36ZQV4RH,36.0,M,GRD,Омск,110000.0,0.0,Файтинги,689.85,1
5-36ZW1AURR,16.0,M,SCH,Челябинск,83469.0,0.0,Бестселлеры,680.0,1
5-36ZWJL869,25.0,M,SCH,Самара,265782.0,0.0,Бестселлеры,2999.0,1
5-370AUKOER,15.0,M,UGR,Москва,41175.0,0.0,Приключения,29.0,1
5-370CXSEIR,18.0,M,GRD,Москва,267708.0,77.0,Скидки,769.3,1
5-370DWZWSE,21.0,M,['GRD' 'UGR'],['Москва' 'Нижний Новгород'],188970.0,0.0,['Бестселлеры' 'Экшн'],5249.0,2
5-370EXPKNA,21.0,M,GRD,Москва,42800.0,0.0,Бестселлеры,399.6,1
5-370EYS16Z,31.0,M,SCH,Пермь,217117.0,0.0,Приключения,2914.91,1
5-370L1OFKD,21.0,M,UGR,Челябинск,26000.0,0.0,Бестселлеры,329.0,1
5-371FX6HI4,20.0,M,UGR,Москва,8000.0,0.0,Экшн,2999.0,1
5-371J2Y9W2,19.0,M,UGR,Москва,21685.0,0.0,Бестселлеры,399.6,1
5-371NDN8U4,15.0,M,SCH,Москва,29314.0,2426.0,Скидки,61.6,1
5-371VKMLO6,14.0,M,GRD,Ростов-на-Дону,115728.0,0.0,Инди,12.99,1
5-371WADNDQ,15.0,M,UGR,Москва,207313.0,0.0,Приключения,29.0,1
5-371Z4U35L,28.0,M,UGR,['Омск' 'Санкт-Петербург'],26000.0,0.0,['Гонки' 'Инди'],25.98,2
5-37210MSJ8,23.0,M,GRD,Москва,38000.0,514.5,Экшн,526.725,4
5-3724BUB8D,20.0,M,GRD,Санкт-Петербург,50000.0,26.0,Бестселлеры,325.0,1
5-372UKJWT4,21.0,M,GRD,Екатеринбург,127631.5,0.0,['Ролевые (RPG)' 'Стратегии'],430.795,2
5-3733C4UBK,19.0,M,UGR,Санкт-Петербург,58400.0,0.0,Приключения,329.0,1
5-37344CF36,16.0,M,GRD,Москва,104873.0,846.6666666666666,Симуляторы,186.4,3
5-3734YZCAJ,18.0,M,GRD,Санкт-Петербург,83848.5,0.0,Инди,25.89,2
5-3735VL1PA,16.0,M,GRD,Москва,52146.0,0.0,Хоррор,7.25,1
5-373AKOHCQ,15.0,M,UGR,Москва,268946.5,4.333333333333333,Симуляторы,208.15,6
5-373EYPNNV,23.0,M,GRD,Санкт-Петербург,176618.0,1491.0,['Казуальные игры' 'Приключения' 'Экшн'],91.11666666666667,3
5-373MP7I2Y,15.0,M,['GRD' 'SCH'],['Москва' 'Пермь'],309326.5,0.0,['Бестселлеры' 'Скидки'],719.3,2
5-373SE54U1,18.0,M,GRD,Санкт-Петербург,91132.0,0.0,Экшн,2999.0,1
5-373YYVF60,19.0,M,GRD,Санкт-Петербург,286340.0,0.0,Бестселлеры,2999.0,1
5-3743P1GI3,35.0,M,SCH,Пермь,32000.0,0.0,Казуальные игры,124.5,1
5-374AOAULK,21.0,M,SCH,Челябинск,86000.0,0.0,Экшн,2999.0,1
5-374MZGANJ,38.0,M,UGR,Москва,36205.0,0.0,Экшн,2999.0,1
5-374SC1GGV,15.0,M,GRD,Москва,328371.0,524.0,Инди,360.0,1
5-374WV553D,23.0,M,GRD,Екатеринбург,44000.0,0.0,Скидки,570.0,1
5-37589UXFF,35.0,M,['GRD' 'SCH'],Нижний Новгород,351239.0,279.5,['Инди' 'Симуляторы'],154.305,2
5-375DFKMES,17.0,F,SCH,Санкт-Петербург,70229.0,0.0,Приключения,52.36,1
5-375EQKEKO,15.0,M,['GRD' 'SCH'],['Москва' 'Ростов-на-Дону'],201693.5,199.5,['Скидки' 'Экшн'],569.5,2
5-375SGVHCO,25.0,M,GRD,Москва,302006.0,0.0,Шутеры,329.67,1
5-375SRQKPW,50.0,M,['GRD' 'SCH'],['Самара' 'Санкт-Петербург'],151885.5,2196.0,['Приключения' 'Ролевые (RPG)'],2404.45,2
5-375VIMAGJ,23.0,M,UGR,Москва,86000.0,0.0,Приключения,359.6,1
5-375VPHI5J,35.0,M,UGR,Екатеринбург,110000.0,141.0,['Бестселлеры' 'Приключения'],3355.325,2
5-375XSR83,29.0,M,SCH,Москва,110000.0,0.0,Xbox подписка,929.0,1
5-37611QDRY,19.0,F,GRD,Москва,50000.0,649.0,Приключения,391.0,7
5-3765M3FAR,30.0,F,SCH,Санкт-Петербург,206000.0,3258.0,Приключения,24.9,1
5-376878YV2,30.0,F,GRD,Москва,86000.0,1.0,Скидки,1760.88,1
5-376AD4QKJ,15.0,M,['SCH' 'UGR'],Москва,86000.0,0.0,['Бестселлеры' 'Экшн'],544.635,2
5-376BM3HHC,15.0,M,SCH,['Москва' 'Санкт-Петербург' 'Уфа'],235333.66666666666,0.0,Гонки,15.9,3
5-376GE3P3Y,19.0,M,GRD,['Москва' 'Самара' 'Санкт-Петербург'],32000.0,0.0,Бестселлеры,4065.6666666666665,3
5-376HC3LXY,20.0,M,SCH,Санкт-Петербург,26000.0,0.0,Ролевые (RPG),24.75,1
5-376N0OIBS,19.0,F,SCH,Красноярск,9200.0,0.0,Хоррор,82.0,1
5-376VV13ZP,42.0,M,UGR,Санкт-Петербург,194345.0,130.0,Стратегии,1600.0,1
5-3772AFLNL,20.0,M,SCH,Москва,38000.0,0.0,Хоррор,559.6,1
5-3774QDVG8,16.0,M,SCH,Екатеринбург,492246.0,0.0,Аркады,43.5,1
5-3775HJYKH,21.0,F,UGR,Красноярск,277277.0,373.0,Экшн,1628.0,1
5-377AE77HO,20.0,M,GRD,Москва,4520.0,2318.0,Симуляторы,100.1,1
5-377M8BDGI,16.0,M,SCH,Санкт-Петербург,160340.0,0.0,Приключения,340.0,1
5-377MYAW9X,15.0,M,GRD,Пермь,212739.0,524.0,Симуляторы,360.0,1
5-377RG61RK,15.0,M,SCH,Санкт-Петербург,309457.0,0.0,Инди,133.0,1
5-377TWIVJQ,27.0,M,GRD,Уфа,269159.0,520.0,Приключения,149.75,1
5-3785RXWNY,15.0,M,SCH,Москва,279492.0,0.0,Бестселлеры,329.67,1
5-378BQZF2A,26.0,M,SCH,Москва,38000.0,0.0,Экшн,2999.0,1
5-378FY39SG,17.0,M,SCH,Краснодар,260834.0,0.0,Инди,9.9,1
5-378KNI9FB,23.0,M,['GRD' 'SCH'],['Пермь' 'Санкт-Петербург'],206160.0,2170.5,['Скидки' 'Стратегии'],418.065,2
5-378M05QRR,29.0,F,GRD,Санкт-Петербург,86000.0,2048.0,['Инди' 'Приключения' 'Ролевые (RPG)'],465.6666666666667,3
5-378MQSNV5,15.0,M,UGR,Москва,107729.0,908.0,Приключения,69.8,1
5-378MSF4BW,15.0,M,SCH,Челябинск,419181.0,0.0,Инди,79.9,1
5-378PTCMN7,24.0,M,GRD,['Москва' 'Ростов-на-Дону'],70400.0,1.0,['Приключения' 'Скидки'],1759.62,2
5-378SL4SMG,15.0,M,GRD,Москва,77685.5,0.0,['Приключения' 'Экшн'],1514.0,2
5-378SOYC3L,31.0,M,SCH,Воронеж,62000.0,0.0,Симуляторы,19.8,1
5-378T7JKZN,26.0,M,SCH,Екатеринбург,58130.0,3081.0,Ролевые (RPG),194.7,1
5-378TLKQ8C,23.0,F,SCH,Москва,62000.0,0.0,Стратегии,22.12,1
5-378VL8LYC,23.0,M,SCH,Москва,26000.0,0.0,Экшн,796.8571428571429,7
5-3799YDACV,19.0,M,SCH,Москва,23600.0,4586.0,Инди,9.9,1
5-379ASNPX0,41.0,F,GRD,Екатеринбург,110000.0,0.0,Приключения,61.0,1
5-379AXGAUM,18.0,M,UGR,Москва,167371.0,0.0,Аркады,385.0,1
5-379BBDA7Z,25.0,F,GRD,Москва,235230.0,518.0,Ролевые (RPG),799.6,1
5-379E3Z0XP,19.0,M,GRD,Москва,84097.0,0.0,Бестселлеры,2999.0,1
5-379GNQJ6J,15.0,M,SCH,Челябинск,33597.0,0.0,Скидки,679.0,1
5-379K5N0CB,20.0,F,GRD,Челябинск,50000.0,0.0,Скидки,399.6,1
5-379KTMPXZ,17.0,M,['GRD' 'SCH'],Москва,263428.0,0.0,Стратегии,664.5,2
5-379QZS7EM,21.0,M,SCH,Москва,50000.0,0.0,Экшн,5.8,1
5-379SAZLP1,17.0,M,GRD,Санкт-Петербург,64604.0,0.0,Инди,64.75,1
5-379WVC8X7,15.0,M,GRD,Екатеринбург,65038.0,0.0,Шутеры,87.0,1
5-379YFIYBR,23.0,M,SCH,Санкт-Петербург,170000.0,0.0,Экшн,5.8,1
5-37A3UF2DW,32.0,M,GRD,Омск,26000.0,0.0,Приключения,12.99,1
5-37A48IZRK,19.0,M,UGR,Санкт-Петербург,74000.0,3328.0,Приключения,180.0,1
5-37A844R1D,20.0,M,SCH,Москва,12320.0,0.0,Экшн,2999.0,1
5-37AEG7RJD,24.0,M,SCH,['Москва' 'Санкт-Петербург'],98000.0,49.5,['Инди' 'Ролевые (RPG)'],220.975,4
5-37AGHCG2L,27.0,M,SCH,Москва,62000.0,1819.0,Экшн,999.5,1
5-37AI472A4,17.0,M,['GRD' 'SCH' 'UGR'],Санкт-Петербург,177718.0,1325.6666666666667,Экшн,224.53333333333333,3
5-37APPBYSL,33.0,M,SCH,Москва,98000.0,4227.0,Ролевые (RPG),810.0,1
5-37ARMNLDG,17.0,M,GRD,Санкт-Петербург,500.0,0.0,Экшн,379.62,1
5-37B2Z89TE,21.0,M,GRD,Краснодар,74000.0,734.6666666666666,['Скидки' 'Стратегии' 'Экшн'],133.61666666666667,3
5-37B3SYFE4,18.0,M,GRD,Москва,130350.0,766.0,Инди,362.5,1
5-37B5A1YUK,27.0,F,GRD,Казань,123129.0,0.0,Другое,1099.0,1
5-37B5RG2Q6,24.0,M,['GRD' 'UGR'],['Москва' 'Санкт-Петербург'],86000.0,0.0,['Бестселлеры' 'Шутеры'],519.6,2
5-37B7M4G2F,27.0,F,SCH,Санкт-Петербург,17610.0,0.0,Бестселлеры,2999.0,1
5-37BAZYWVB,47.0,F,GRD,Москва,32000.0,0.0,Казуальные игры,79.07000000000001,4
5-37BFXBJY7,15.0,M,UGR,Москва,135272.33333333334,485.6,Экшн,1198.3133333333333,15
5-37BINLEZF,15.0,M,GRD,Санкт-Петербург,114114.0,2000.0,Экшн,515.0,1
5-37BL65YML,42.0,M,UGR,Москва,153366.55555555556,884.7777777777778,Приключения,413.7188888888889,9
5-37BQ3TC1B,24.0,M,SCH,Воронеж,68000.0,0.0,Приключения,329.0,1
5-37BSI8OD9,18.0,M,GRD,Екатеринбург,315756.0,0.0,Экшн,340.0,1
5-37BTMF0E5,27.0,M,UGR,Москва,110000.0,0.0,Другое,1523.9,4
5-37C2L88L3,15.0,M,SCH,Москва,77625.0,48.0,Симуляторы,499.0,1
5-37C3M8UX8,20.0,M,GRD,Санкт-Петербург,38000.0,2233.0,Инди,73.8,1
5-37CB7ZUPM,38.0,M,UGR,Санкт-Петербург,278000.0,0.0,Экшн,279.6,1
5-37CBE3JVE,15.0,M,['GRD' 'UGR'],['Казань' 'Пермь'],178982.0,0.0,['Приключения' 'Хоррор'],18.575,2
5-37CBPO1CL,15.0,M,['GRD' 'SCH'],Ростов-на-Дону,192406.5,1210.5,['Приключения' 'Экшн'],2155.7650000000003,2
5-37CJB1Q0J,38.0,M,GRD,Москва,80000.0,0.0,Экшн,169.0,1
5-37CJYOEAF,42.0,M,SCH,Москва,56000.0,0.0,Инди,25.98,1
5-37CODR5BW,15.0,M,SCH,Москва,149118.0,0.0,['Бестселлеры' 'Приключения' 'Хоррор'],385.1666666666667,3
5-37CSDSYO5,15.0,M,GRD,Санкт-Петербург,217238.0,0.0,Инди,14.9,1
5-37CSDWUN7,22.0,M,GRD,Санкт-Петербург,56000.0,0.0,Стратегии,22.12,1
5-37D12I3OL,15.0,M,SCH,Челябинск,400645.0,0.0,Аркады,43.5,1
5-37D2LTLAF,21.0,M,UGR,Нижний Новгород,50000.0,560.0,Anime,199.9,1
5-37D2NUEQ0,15.0,M,GRD,Москва,49057.0,0.0,Гонки,12.99,1
5-37DH48G9A,16.0,M,GRD,Москва,52518.0,201.0,Инди,1299.0,1
5-37DIBDPEG,16.0,M,GRD,Екатеринбург,75304.0,0.0,Казуальные игры,133.0,1
5-37DO7LOTG,18.0,M,['GRD' 'SCH'],['Самара' 'Санкт-Петербург'],173683.5,0.0,Xbox подписка,929.0,2
5-37EAESY6A,15.0,M,SCH,Москва,203891.0,0.0,Экшн,599.0,1
5-37EAZFH6Z,19.0,M,SCH,Москва,80000.0,0.0,Экшн,149.8,1
5-37ECDN6UC,21.0,M,GRD,Москва,127537.0,0.0,Стратегии,102.0,1
5-37ED3R5HK,18.0,M,['GRD' 'SCH'],['Казань' 'Москва'],34400.0,2350.5,['Инди' 'Приключения'],4.785,2
5-37EFROQBD,31.0,M,UGR,Санкт-Петербург,146425.0,0.0,Симуляторы,259.0,1
5-37EH7KP0E,35.0,M,SCH,Москва,68000.0,2233.0,Инди,73.8,1
5-37EJ76MWD,15.0,M,GRD,Санкт-Петербург,96419.0,225.5,Инди,224.875,2
5-37ET2T5O7,23.0,M,SCH,Екатеринбург,110000.0,2318.0,Симуляторы,107.8,1
5-37EZDF4SS,29.0,F,SCH,Пермь,38000.0,0.0,Гонки,35.0,1
5-37F4D0PIG,37.0,M,GRD,Москва,26000.0,0.0,Хоррор,29.0,1
5-37FBPY27F,25.0,M,GRD,Москва,200052.0,92.0,Скидки,1148.49,1
5-37FD7DQQO,15.0,M,GRD,Москва,175475.0,0.0,VR,29.0,1
5-37FDV573Y,15.0,M,GRD,Самара,127113.0,373.0,Приключения,814.0,1
5-37FEQ74Y1,15.0,M,GRD,Москва,345607.0,198.0,Экшн,499.0,1
5-37FF1UWH0,33.0,M,GRD,Москва,26000.0,376.0,['Скидки' 'Хоррор' 'Экшн'],159.64000000000001,3
5-37FGGMNUV,15.0,M,GRD,Москва,57970.0,0.0,VR,7.25,1
5-37FHBYDM7,16.0,M,['GRD' 'SCH'],Санкт-Петербург,101999.57142857143,909.1428571428571,Экшн,323.60714285714283,7
5-37FLXBE0J,22.0,M,['GRD' 'UGR'],Москва,230000.0,0.0,['Инди' 'Симуляторы'],139.65,2
5-37FSEGWO8,15.0,M,SCH,Челябинск,352379.0,0.0,Гонки,12.99,1
5-37FZZ38YL,37.0,M,UGR,Омск,50000.0,0.0,Экшн,2999.0,1
5-37G2HMDDR,14.0,M,['SCH' 'UGR'],Москва,146879.5,186.5,['Инди' 'Экшн'],826.99,2
5-37G3YVXHI,18.0,M,GRD,['Москва' 'Новосибирск' 'Санкт-Петербург'],20000.0,441.0,['Скидки' 'Стратегии' 'Экшн'],91.23333333333333,3
5-37G3ZBOBB,14.0,M,UGR,Санкт-Петербург,86890.0,0.0,Скидки,99.0,1
5-37G5ZKJH1,23.0,M,GRD,Санкт-Петербург,250505.0,0.0,Инди,133.0,1
5-37G6ES9YF,14.0,M,GRD,Москва,166214.0,0.0,Инди,12.99,1
5-37G6J78HE,32.0,M,UGR,Москва,44000.0,0.0,Экшн,42.25,1
5-37G6RDCK1,36.0,M,SCH,Санкт-Петербург,62000.0,1323.0,Экшн,399.0,1
5-37GQ08ACW,32.0,M,GRD,Москва,62000.0,283.0,Хоррор,1340.0,1
5-37GS58LPS,22.0,M,SCH,Ростов-на-Дону,38000.0,0.0,Экшн,2639.34,1
5-37H4FFKWG,16.0,M,GRD,['Новосибирск' 'Санкт-Петербург' 'Челябинск'],212888.33333333334,94.66666666666667,['Инди' 'Приключения' 'Стратегии'],62.85,3
5-37H7PFLA8,19.0,M,UGR,Москва,14000.0,77.0,Инди,769.3,1
5-37HA1DA9R,17.0,M,GRD,Санкт-Петербург,141460.0,0.0,Приключения,329.0,1
5-37HKDWFMG,20.0,F,UGR,Санкт-Петербург,62000.0,136.0,Инди,300.2388888888889,9
5-37HNWA97L,17.0,F,GRD,Самара,16810.0,164.0,Ролевые (RPG),515.0,1
5-37HO09AWS,18.0,M,['GRD' 'UGR'],Москва,81028.0,0.0,Гонки,99.8,2
5-37HR7V6QY,17.0,M,SCH,Москва,103694.0,0.0,Бестселлеры,905.79,1
5-37HTAVV6R,19.0,M,UGR,Екатеринбург,20000.0,0.0,Приключения,24.9,1
5-37I5F9VO5,19.0,M,SCH,Санкт-Петербург,50000.0,0.0,Инди,24.9,1
5-37I6SOH3V,37.0,M,GRD,Санкт-Петербург,30342.0,0.0,Экшн,3999.0,1
5-37IB6VL9S,38.0,M,['GRD' 'SCH'],Москва,140000.0,1037.5,['Приключения' 'Экшн'],145.875,6
5-37ICJ9703,32.0,F,UGR,Нижний Новгород,278217.0,0.0,Инди,550.0,1
5-37IGG25C6,25.0,M,GRD,Пермь,305551.0,0.0,Ролевые (RPG),3709.3,1
5-37IITB0CZ,16.0,M,GRD,Москва,137944.0,2781.0,Симуляторы,108.0,1
5-37IPXGVR1,17.0,M,GRD,Нижний Новгород,20788.0,0.0,Аркады,13.3,1
5-37IQQHMPP,18.0,M,UGR,Москва,14000.0,0.0,Стратегии,8.82,1
5-37IUYQXZQ,16.0,M,GRD,['Казань' 'Новосибирск' 'Санкт-Петербург'],213110.33333333334,0.0,['Казуальные игры' 'Хоррор' 'Экшн'],160.08333333333334,3
5-37IVQE63C,15.0,M,GRD,Москва,401711.0,48.0,Стратегии,124.75,1
5-37IVYRZDF,24.0,M,SCH,Санкт-Петербург,7536.0,0.0,Экшн,385.0,1
5-37IY8FY5A,17.0,M,GRD,Ростов-на-Дону,5982.0,0.0,Приключения,29.0,1
5-37IZBB7GT,23.0,F,SCH,Новосибирск,117036.0,520.0,Приключения,199.0,1
5-37J549RLW,31.0,M,SCH,Самара,38000.0,464.5,['Anime' 'Скидки'],299.76,2
5-37JE7MZW4,21.0,M,GRD,Москва,102646.0,0.0,Инди,79.6,1
5-37JF62BX7,15.0,M,SCH,Челябинск,36668.0,0.0,Экшн,1445.0,1
5-37JH2GZQE,23.0,M,GRD,Нижний Новгород,50000.0,0.0,['Anime' 'Инди'],377.325,2
5-37JIXVVYY,15.0,M,GRD,Москва,138556.0,607.0,Экшн,1049.5,1
5-37JU5R1L2,18.0,M,UGR,Москва,77848.0,524.0,Инди,360.0,1
5-37JXSVHAX,16.0,M,['GRD' 'UGR'],['Москва' 'Санкт-Петербург'],241202.0,4264.0,Стратегии,11.88,2
5-37K3BFYW8,22.0,F,['GRD' 'PGR' 'SCH'],Москва,38000.0,0.0,['Бестселлеры' 'Приключения' 'Скидки'],535.6666666666666,3
5-37K4PI6FF,26.0,M,GRD,Нижний Новгород,44000.0,0.0,Шутеры,19.8,1
5-37K8CRPRZ,34.0,M,['SCH' 'UGR'],['Москва' 'Санкт-Петербург'],146000.0,260.0,['Инди' 'Приключения'],1383.105,2
5-37KCYLER3,38.0,F,GRD,Красноярск,212000.0,0.0,['Инди' 'Экшн'],244.0,2
5-37KD59ARY,34.0,M,GRD,Самара,56000.0,0.0,Экшн,654.0,2
5-37KG2N0RY,23.0,M,['GRD' 'SCH'],Краснодар,26000.0,1390.5,['Ролевые (RPG)' 'Стратегии'],87.8,2
5-37KGGT8R4,19.0,M,SCH,Самара,14000.0,373.0,Приключения,814.0,1
5-37KI8JDXQ,15.0,M,SCH,Москва,125115.0,0.0,Экшн,759.6,1
5-37KIV8Q6X,15.0,M,GRD,Нижний Новгород,256513.0,0.0,Экшн,3.0,1
5-37KJW5XRE,25.0,M,GRD,Санкт-Петербург,174472.66666666666,1398.6666666666667,['Приключения' 'Шутеры' 'Экшн'],126.11666666666667,3
5-37KKPS9WU,18.0,M,GRD,Санкт-Петербург,300543.0,0.0,Бестселлеры,570.0,1
5-37KKRGLCU,27.0,M,UGR,Москва,134000.0,0.0,Экшн,125.0,1
5-37KRB6BN8,26.0,M,GRD,Москва,190966.0,0.0,Бестселлеры,4599.0,1
5-37KYHF1Q1,15.0,M,GRD,Уфа,89113.5,1440.5,Экшн,239.925,2
5-37L65KZWM,22.0,M,SCH,Санкт-Петербург,170000.0,0.0,Шутеры,75.05,1
5-37L7DMA1C,41.0,M,UGR,Ростов-на-Дону,50000.0,0.0,Казуальные игры,40.0,1
5-37L7TZZYN,17.0,M,SCH,Москва,11435.0,2318.0,Казуальные игры,100.1,1
5-37LBP7V2I,19.0,F,['PGR' 'UGR'],Москва,240043.5,1549.0,['Приключения' 'Скидки'],1077.0,2
5-37LDYVZ3J,37.0,M,SCH,Новосибирск,134000.0,0.0,Бестселлеры,399.6,1
5-37LK73MIM,20.0,M,SCH,Москва,396414.0,0.0,Файтинги,299.0,1
5-37LLR0J9Z,15.0,M,GRD,['Москва' 'Ростов-на-Дону'],107426.6,486.8,Инди,130.21999999999997,5
5-37LN040GR,16.0,M,SCH,Новосибирск,205008.0,803.0,Скидки,355.17,1
5-37LOZX4PH,22.0,M,GRD,Москва,62000.0,75.0909090909091,Симуляторы,258.1227272727273,11
5-37LPV6B1I,51.0,F,SCH,Москва,14000.0,2318.0,Симуляторы,100.1,1
5-37LQ6A3IL,22.0,M,UGR,Санкт-Петербург,26000.0,0.0,Ролевые (RPG),59.8,1
5-37LTJY718,21.0,M,SCH,Красноярск,195008.0,0.0,Экшн,759.6,1
5-37M3QCWUO,19.0,M,GRD,Москва,270151.0,0.0,['VR' 'Экшн'],70.125,2
5-37M8GLWKV,35.0,M,UGR,Москва,55852.0,0.0,Экшн,97.5,1
5-37M8K8VFC,15.0,M,['GRD' 'SCH' 'UGR'],Санкт-Петербург,176318.33333333334,764.0,Стратегии,246.49,3
5-37MCQ0QPB,22.0,M,SCH,['Красноярск' 'Москва'],98000.0,171.5,['Приключения' 'Экшн'],2846.9649999999997,2
5-37MDIOX4A,29.0,F,SCH,Новосибирск,56000.0,0.0,Инди,32.28,1
5-37MG6KYBM,15.0,M,SCH,Самара,185943.0,0.0,Скидки,680.0,1
5-37MPUMRTX,36.0,M,GRD,Москва,102680.66666666667,0.0,['Аркады' 'Приключения' 'Скидки'],75.91666666666667,3
5-37MQDC84Y,22.0,M,GRD,Москва,45200.0,77.0,Скидки,1099.0,1
5-37MQWGKAV,22.0,M,UGR,Москва,74000.0,0.0,Экшн,759.6,1
5-37N0228XC,28.0,F,GRD,Новосибирск,190202.5,0.0,Симуляторы,967.5,2
5-37N2DO819,21.0,M,['SCH' 'UGR'],Москва,266484.5,99.0,['Шутеры' 'Экшн'],409.75,2
5-37N46769A,21.0,M,GRD,['Санкт-Петербург' 'Уфа'],26000.0,0.0,['VR' 'Хоррор'],7.25,2
5-37N737B4F,16.0,M,SCH,Челябинск,142707.0,4264.0,Стратегии,11.88,1
5-37N8ZU88K,17.0,M,SCH,Екатеринбург,8000.0,0.0,Инди,3.0,1
5-37N9W28P2,17.0,M,UGR,Москва,276092.0,0.0,Бестселлеры,1047.83,1
5-37NBBSQ0J,15.0,M,GRD,Омск,11094.0,198.0,Инди,299.4,1
5-37NCVY8BA,21.0,M,SCH,Москва,14000.0,0.0,Симуляторы,8.82,1
5-37NOAZF2Y,15.0,M,SCH,Красноярск,131234.66666666666,209.0,Приключения,199.5,3
5-37NPH5SQH,17.0,M,UGR,Санкт-Петербург,145921.0,0.0,Симуляторы,79.9,1
5-37NX1TW8R,15.0,M,GRD,Пермь,213185.0,234.0,Ролевые (RPG),3600.0,1
5-37NXAYEAY,22.0,M,UGR,Самара,20000.0,0.0,['Симуляторы' 'Стратегии'],275.3333333333333,6
5-37O4VRD0V,21.0,M,SCH,['Ростов-на-Дону' 'Санкт-Петербург'],44000.0,0.0,Приключения,72.25,2
5-37O7094V2,19.0,M,SCH,Новосибирск,68560.0,0.0,Хоррор,7.25,1
5-37OD2L5TP,15.0,M,GRD,Санкт-Петербург,241215.0,201.0,Экшн,1299.0,1
5-37OIF3WAA,43.0,M,['GRD' 'UGR'],['Казань' 'Нижний Новгород'],249242.0,1146.0,['Симуляторы' 'Стратегии'],280.625,2
5-37OJL3GY4,57.0,M,['SCH' 'UGR'],['Москва' 'Новосибирск' 'Ростов-на-Дону' 'Санкт-Петербург'],159568.5,457.0,Ролевые (RPG),1065.815,4
5-37OJUIT8I,21.0,F,['GRD' 'UGR'],Самара,95957.5,868.5,['Anime' 'Экшн'],150.875,2
5-37OLGTIL1,14.0,F,GRD,Санкт-Петербург,108138.0,0.0,Экшн,907.17,1
5-37OT6MB78,15.0,M,UGR,Москва,230115.0,0.0,Симуляторы,14.9,1
5-37P45WHZH,15.0,M,UGR,Санкт-Петербург,36340.0,0.0,Инди,133.0,1
5-37PPVP8RR,16.0,M,GRD,Екатеринбург,84348.0,0.0,Экшн,32.25,1
5-37PQ0I86V,16.0,M,SCH,Пермь,32783.0,0.0,Стратегии,19.9,1
5-37PRG0AH0,18.0,M,GRD,Екатеринбург,17600.0,4701.0,Инди,2.32,1
5-37PYVN6YX,15.0,M,SCH,Нижний Новгород,139497.0,2073.0,Инди,349.0,1
5-37Q067E1M,18.0,M,GRD,Москва,51899.0,0.0,Инди,129.9,1
5-37Q2FILL3,29.0,M,GRD,['Казань' 'Москва' 'Санкт-Петербург'],137501.66666666666,51.333333333333336,['Скидки' 'Стратегии' 'Экшн'],722.5333333333333,3
5-37Q45ARME,48.0,F,SCH,Санкт-Петербург,26000.0,0.0,Приключения,32.28,1
5-37Q8X44SD,16.0,M,ACD,Москва,103781.0,0.0,Симуляторы,385.0,1
5-37QDW3Y24,65.0,F,SCH,Москва,158621.0,0.0,Шутеры,329.0,1
5-37QJUOE0S,15.0,M,GRD,Санкт-Петербург,67267.0,2204.0,Инди,35.85,1
5-37QXLE5OU,27.0,M,GRD,Санкт-Петербург,64374.0,2233.0,Симуляторы,82.0,1
5-37QZL13LF,35.0,M,SCH,Санкт-Петербург,14000.0,198.0,Инди,299.4,1
5-37R5XRKLL,18.0,M,GRD,Санкт-Петербург,200015.66666666666,882.0,Экшн,121.25666666666666,3
5-37R9IZ06C,34.0,M,['GRD' 'PGR' 'UGR'],Казань,116000.0,1912.3333333333333,Стратегии,162.35333333333332,3
5-37R9YFT5,27.0,M,UGR,Москва,146000.0,0.0,VR,7.25,1
5-37RBJW82L,18.0,M,GRD,Краснодар,119867.0,4264.0,Стратегии,11.88,1
5-37RG7TTQN,15.0,M,SCH,Санкт-Петербург,267829.0,0.0,Приключения,25.98,1
5-37RI2WW0L,17.0,M,UGR,Санкт-Петербург,237777.0,0.0,Бестселлеры,599.0,1
5-37RN0BOZM,26.0,F,GRD,['Екатеринбург' 'Самара' 'Санкт-Петербург'],162160.66666666666,1628.6666666666667,Казуальные игры,115.31666666666666,3
5-37ROHMWRH,34.0,M,SCH,Москва,62000.0,0.0,Гонки,69.75,1
5-37RQK3DMA,24.0,F,GRD,Санкт-Петербург,16058.0,520.0,Хоррор,149.75,1
5-37RRMCUYR,22.0,F,SCH,Воронеж,22866.0,0.0,Экшн,500.0,1
5-37RXF3Y0P,17.0,M,['GRD' 'UGR'],['Москва' 'Ростов-на-Дону'],72817.5,373.0,Приключения,814.0,2
5-37S3T29PD,19.0,M,GRD,Екатеринбург,110000.0,0.0,Хоррор,7.25,1
