good_name,category_name,good_price,count,steam_popularity_score,age,gender_cd,monthly_income_amt,education_level,city_nm
Stellaris: Galactic Paragons - DLC,Стратегии,550.0,135,0.0,29.8,M,112522.6,GRD,Москва
Stellaris: Galaxy Edition Upgrade Pack - DLC,Стратегии,154.73,25,0.0,31.36,M,115679.96,GRD,['Москва' 'Санкт-Петербург']
Stellaris: Humanoid Species Pack - DLC,Стратегии,150.00227272727273,44,0.0,28.181818181818183,M,131580.45454545456,['GRD' 'UGR'],Москва
Stellaris: Leviathans Story Pack - DLC,Симуляторы,180.30949152542374,59,0.0,29.610169491525422,M,126976.94915254238,GRD,Санкт-Петербург
Stellaris: Lithoids Species Pack - DLC,Стратегии,141.68478260869566,46,0.0,30.652173913043477,M,128268.41304347826,GRD,Москва
Stellaris: MegaCorp - DLC,Стратегии,309.216,75,0.0,28.68,M,111099.65333333334,GRD,Москва
Stellaris: Necroids Species Pack - DLC,Стратегии,154.35789473684213,38,0.0,30.657894736842106,M,108015.34210526316,GRD,Москва
Stellaris: Nemesis - DLC,Симуляторы,410.42022471910116,89,0.0,30.348314606741575,M,149338.94382022473,GRD,Москва
Stellaris: Overlord Expansion Pack - DLC,Симуляторы,475.1923076923077,260,0.0,30.357692307692307,M,131532.02692307692,GRD,Москва
Stellaris: Plantoids Species Pack - DLC,Симуляторы,131.9268292682927,41,0.0,27.73170731707317,M,112820.12195121951,GRD,Москва
Stellaris: Synthetic Dawn Story Pack - DLC,Стратегии,173.8132075471698,53,0.0,27.471698113207548,M,115443.88679245283,GRD,Москва
Stellaris: Toxoids Species Pack - DLC,Стратегии,283.15,240,0.0,30.916666666666668,M,126323.89583333333,GRD,Москва
Stellaris: Utopia - DLC,Стратегии,320.47973333333334,75,0.0,28.213333333333335,M,106234.05333333333,GRD,Москва
Stick Fight: The Game,Инди,95.80609756097562,82,457.0,21.902439024390244,M,121592.30487804877,GRD,Москва
Still Life,Приключения,144.56,3,0.0,29.0,M,56000.0,SCH,['Краснодар' 'Москва' 'Санкт-Петербург']
Still Life 2,Приключения,97.3,3,0.0,30.0,M,141690.66666666666,SCH,['Москва' 'Санкт-Петербург' 'Челябинск']
Stirring Abyss,['Инди' 'Скидки'],255.75,6,0.0,32.666666666666664,M,133381.66666666666,GRD,Москва
Storm,Симуляторы,37.8,3,0.0,31.666666666666668,M,114000.0,GRD,['Москва' 'Уфа' 'Челябинск']
Storm Boy,Казуальные игры,50.050000000000004,12,0.0,23.083333333333332,M,79876.5,GRD,Екатеринбург
Storyteller,Приключения,488.57142857142856,35,2945.0,25.4,F,92503.77142857143,GRD,Москва
Stranded Sails - Explorers of the Cursed Islands,['Казуальные игры' 'Скидки'],61.714285714285715,7,0.0,27.714285714285715,M,84210.85714285714,GRD,Самара
Strange Horticulture,Приключения,399.0,1,1915.0,21.0,M,56255.0,SCH,Нижний Новгород
Strategic Command WWII: World at War,Стратегии,543.755,2,2284.0,37.0,M,47000.0,['GRD' 'UGR'],Москва
Strategic Command: American Civil War,Стратегии,676.6666666666666,3,0.0,28.666666666666668,M,85096.0,['GRD' 'SCH' 'UGR'],Санкт-Петербург
Strategic Command: World War I,Стратегии,290.0,1,0.0,21.0,M,107970.0,SCH,Самара
Strategy & Tactics: Dark Ages,Стратегии,310.68666666666667,3,0.0,34.666666666666664,M,141115.0,GRD,['Екатеринбург' 'Самара' 'Санкт-Петербург']
Strategy & Tactics: Wargame Collection,Стратегии,89.8,7,0.0,27.714285714285715,M,175824.57142857142,SCH,Москва
Strategy & Tactics: Wargame Collection - USSR vs USA! - DLC,Стратегии,24.572000000000003,50,0.0,28.82,M,86275.64,GRD,Москва
Strayed Lights,Приключения,974.025,4,0.0,31.5,['F' 'M'],188600.0,GRD,['Краснодар' 'Москва' 'Новосибирск' 'Санкт-Петербург']
Street Fighter 6,Экшн,5682.4815,20,0.0,31.2,M,93053.95,GRD,Москва
Street Fighter 6 - Deluxe Edition,Экшн,8055.01,5,0.0,28.2,M,140105.6,GRD,Москва
Street Fighter 6 - Ultimate Edition,Приключения,9344.71,1,0.0,38.0,M,94425.0,SCH,Москва
Street Fighter V,Файтинги,451.95,1,761.0,37.0,M,47532.0,SCH,Казань
Street Fighter V - Champion Edition Upgrade Kit - DLC,Бестселлеры,890.78,1,0.0,29.0,M,110000.0,GRD,Москва
Street Fighter V - Season 5 Premium Pass - DLC,Файтинги,1202.09,1,0.0,34.0,M,272139.0,GRD,Санкт-Петербург
Street Fighter V: Champion Edition,Скидки,1283.6283333333333,6,0.0,29.666666666666668,M,81995.83333333333,['GRD' 'UGR'],Москва
Street Fighter: 30th Anniversary Collection,Файтинги,983.664,5,0.0,31.6,M,99535.8,UGR,Москва
Street Heat,Гонки,78.0,1,0.0,31.0,M,98000.0,GRD,Санкт-Петербург
Street Outlaws 2: Winner Takes All,['Гонки' 'Симуляторы'],186.0,8,0.0,29.0,M,102641.125,SCH,Москва
Streets of Red: Devil's Dare Deluxe,Инди,125.8,7,0.0,35.285714285714285,M,112493.71428571429,GRD,Москва
Streets of Rogue,Экшн,267.9811111111111,45,994.0,25.866666666666667,M,157993.0,GRD,Москва
Strider,['Бестселлеры' 'Скидки'],437.435,2,0.0,34.5,M,50000.0,UGR,['Москва' 'Новосибирск']
Strikers Edge,['Инди' 'Экшн'],79.8,2,0.0,32.5,M,62000.0,GRD,Москва
Stunt Kite Masters VR,['Скидки' 'Спорт'],39.915625,16,0.0,27.625,M,117713.0625,SCH,Москва
Stunt Kite Party,['Инди' 'Экшн'],30.0,2,0.0,23.5,M,84111.0,['GRD' 'UGR'],['Москва' 'Нижний Новгород']
Styx: Master of Shadows,Экшн,367.54,5,706.0,28.8,M,133319.2,SCH,Москва
Subaeria,Приключения,98.26,1,0.0,38.0,M,230000.0,UGR,Екатеринбург
Subject 13,Приключения,16.9,1,0.0,26.0,M,110000.0,GRD,Красноярск
SuchArt: Genius Artist Simulator,Инди,816.75,4,0.0,21.5,M,144946.0,GRD,Санкт-Петербург
Sudden Strike 4,Стратегии,315.2652631578947,19,1693.0,31.789473684210527,M,105974.47368421052,GRD,['Москва' 'Санкт-Петербург']
Sudden Strike 4 - Finland: Winter Storm - DLC,Стратегии,159.6,3,0.0,30.0,M,117023.33333333333,GRD,['Новосибирск' 'Пермь' 'Санкт-Петербург']
Sudden Strike 4 Complete Collection,['Скидки' 'Стратегии'],846.23,6,0.0,34.666666666666664,M,171567.66666666666,GRD,['Волгоград' 'Красноярск' 'Москва' 'Новосибирск' 'Санкт-Петербург' 'Уфа']
Sudden Strike Trilogy,Стратегии,376.11,2,0.0,36.0,M,125440.5,GRD,Санкт-Петербург
Summoner,Ролевые (RPG),35.144999999999996,16,0.0,31.9375,M,92617.125,GRD,Москва
Sundered: Eldritch Edition,Экшн,176.71875,8,0.0,29.625,M,261306.0,GRD,Санкт-Петербург
Sunset Overdrive,Шутеры,436.34777777777776,27,2716.0,26.666666666666668,M,96740.96296296296,GRD,Москва
Super Animal Royale Season 7 Starter Pack - DLC,Инди,179.0,2,0.0,20.0,M,61902.5,['SCH' 'UGR'],Москва
Super Arcade Soccer 2021,Спорт,53.9,1,0.0,33.0,M,26000.0,ACD,Москва
Super Bomberman R,Экшн,297.8,4,0.0,30.5,M,134942.0,SCH,Москва
Super Kickers League Ultimate,['Инди' 'Скидки' 'Спорт'],57.15,3,0.0,34.0,M,58000.0,['GRD' 'SCH' 'UGR'],['Москва' 'Новосибирск' 'Санкт-Петербург']
Super Lucky's Tale,Для детей,371.5625,12,0.0,33.916666666666664,M,117343.58333333333,GRD,Москва
Super Neptunia RPG,Ролевые (RPG),181.25,3,0.0,33.666666666666664,M,26083.666666666668,['ACD' 'GRD' 'UGR'],Москва
Super Pixel Racers,Инди,77.53846153846153,13,0.0,33.38461538461539,M,91303.76923076923,['GRD' 'SCH'],Москва
Super Robot Wars 30,Ролевые (RPG),1249.5,1,1334.0,24.0,F,14000.0,SCH,Москва
Super Robot Wars 30 - Deluxe Edition,Симуляторы,1549.5,1,0.0,17.0,M,361616.0,PGR,Санкт-Петербург
SuperPower 2 Steam Edition,Симуляторы,125.33,9,0.0,27.444444444444443,M,132439.11111111112,GRD,Москва
SuperPower 3,Стратегии,961.26,9,4374.0,30.77777777777778,M,151769.77777777778,GRD,Москва
SuperTrucks Offroad,Гонки,194.25,2,0.0,33.5,['F' 'M'],87800.0,['GRD' 'UGR'],['Москва' 'Санкт-Петербург']
Superdimension Neptune VS Sega Hard Girls,Ролевые (RPG),108.75,5,0.0,25.6,M,81410.2,SCH,Москва
Superfuse,Экшн,880.0,5,4210.0,33.6,M,147268.8,SCH,Санкт-Петербург
Superfuse - Digital Items Pack - DLC,Экшн,200.0,1,0.0,39.0,M,291835.0,GRD,Краснодар
Superfuse - Supporter Edition,Экшн,1318.5,2,0.0,26.5,M,74436.0,UGR,['Москва' 'Санкт-Петербург']
Surfingers,['Инди' 'Казуальные игры'],38.35,2,0.0,32.5,['F' 'M'],86000.0,['PGR' 'SCH'],['Москва' 'Новосибирск']
Surviving Mars,['Симуляторы' 'Стратегии'],282.39166666666665,18,662.0,26.61111111111111,M,118036.05555555556,GRD,Москва
Surviving Mars - Deluxe Edition,Стратегии,245.22058823529412,17,0.0,27.11764705882353,M,64675.23529411765,GRD,Москва
Surviving Mars - First Colony,Стратегии,1190.0,6,0.0,31.666666666666668,M,298795.8333333333,['GRD' 'UGR'],Санкт-Петербург
Surviving Mars: All New In Bundle - DLC,Симуляторы,360.0,19,0.0,32.36842105263158,M,139892.57894736843,['GRD' 'UGR'],['Москва' 'Санкт-Петербург']
Surviving Mars: Below and Beyond - DLC,Симуляторы,415.6114285714286,35,0.0,32.31428571428572,M,163603.9714285714,GRD,Москва
Surviving Mars: Colony Design Set - DLC,Стратегии,91.4375,8,0.0,31.125,M,63030.625,GRD,Санкт-Петербург
Surviving Mars: Future Contemporary Cosmetic Pack - DLC,Симуляторы,133.0,17,0.0,32.05882352941177,M,129440.64705882352,GRD,Санкт-Петербург
Surviving Mars: Green Planet - DLC,Стратегии,290.0,9,0.0,32.55555555555556,M,117831.33333333333,GRD,Москва
Surviving Mars: In-Dome Buildings Pack - DLC,Стратегии,111.454,25,0.0,29.68,M,127677.0,GRD,Москва
Surviving Mars: Mars Lifestyle Radio - DLC,Симуляторы,106.08,3,0.0,34.0,M,85949.0,UGR,Санкт-Петербург
Surviving Mars: Marsvision Song Contest - DLC,Стратегии,51.0,1,0.0,31.0,M,98000.0,GRD,Санкт-Петербург
Surviving Mars: Martian Express - DLC,Симуляторы,175.0,46,0.0,31.73913043478261,M,147748.45652173914,GRD,Москва
Surviving Mars: Project Laika - DLC,Стратегии,102.66666666666667,12,0.0,27.75,M,126595.16666666667,GRD,Москва
Surviving Mars: Revelation Radio Pack - DLC,['Симуляторы' 'Стратегии'],102.0,8,0.0,31.625,M,130717.25,GRD,['Москва' 'Санкт-Петербург']
Surviving Mars: Season Pass - DLC,Стратегии,412.67,6,0.0,33.833333333333336,M,184309.0,GRD,Москва
Surviving Mars: Space Race - DLC,Стратегии,224.25,2,0.0,31.5,['F' 'M'],151013.5,['GRD' 'SCH'],Москва
Surviving Mars: Space Race Plus - DLC,Стратегии,217.5,1,0.0,30.0,M,100400.0,GRD,Нижний Новгород
Surviving Mars: Stellaris Dome Set - DLC,Стратегии,79.33333333333333,9,0.0,31.0,M,110827.66666666667,GRD,Москва
Surviving the Aftermath,Симуляторы,942.2217391304347,23,2007.0,31.869565217391305,M,149615.5652173913,UGR,Москва
Surviving the Aftermath: Forgotten Tracks - DLC,Симуляторы,149.0,4,0.0,28.75,M,73700.0,GRD,['Казань' 'Москва']
Surviving the Aftermath: New Alliances - DLC,['Симуляторы' 'Стратегии'],549.0,10,0.0,35.9,M,133918.2,['GRD' 'SCH'],Москва
Surviving the Aftermath: Shattered Hope - DLC,Стратегии,369.0,3,0.0,32.0,M,172014.33333333334,GRD,['Москва' 'Новосибирск' 'Санкт-Петербург']
Surviving the Aftermath: Ultimate Colony Edition,Стратегии,1908.1363636363637,11,0.0,36.0,M,156164.18181818182,GRD,Москва
Surviving the Aftermath: Ultimate Colony Upgrade - DLC,Стратегии,909.0,7,0.0,31.0,M,143307.0,SCH,Москва
Swag And Sorcery,Ролевые (RPG),124.085,10,0.0,26.2,M,101016.0,GRD,Москва
Sword Art Online Re: Hollow Fragment,Приключения,174.75,2,0.0,20.5,M,90647.0,['GRD' 'SCH'],['Казань' 'Ростов-на-Дону']
Sword Art Online: Alicization Lycoris,Ролевые (RPG),384.70923076923077,13,0.0,22.153846153846153,M,95540.30769230769,SCH,['Казань' 'Санкт-Петербург']
Sword Art Online: Alicization Lycoris - Deluxe Edition,Ролевые (RPG),737.0495999999999,25,0.0,26.8,M,102636.72,GRD,Москва
Sword Art Online: Alicization Lycoris - Premium Pass - DLC,Приключения,1349.5,1,0.0,29.0,M,110000.0,SCH,Краснодар
Sword Art Online: Fatal Bullet,Экшн,199.8,1,1553.0,19.0,M,216375.0,GRD,Казань
Sword Art Online: Hollow Realization - Deluxe Edition,Anime,193.25986842105263,76,0.0,25.42105263157895,M,100011.07894736843,GRD,Москва
Sword Art Online: Hollow Realization – Deluxe Edition,Ролевые (RPG),325.4428571428571,7,0.0,19.571428571428573,M,96367.14285714286,GRD,Москва
Sword Art Online: Lost Song,Ролевые (RPG),210.52235294117648,17,0.0,25.529411764705884,M,99862.58823529411,GRD,Москва
Syberia,Казуальные игры,292.468,30,3250.0,30.933333333333334,M,161710.13333333333,GRD,Москва
Syberia 2,Приключения,289.0,11,3402.0,27.454545454545453,M,136313.81818181818,GRD,Москва
Syberia 3,Казуальные игры,715.95,9,3295.0,29.88888888888889,M,138017.77777777778,GRD,Москва
Syberia 3 - Deluxe Edition,Казуальные игры,1299.0,1,0.0,54.0,F,50000.0,GRD,Москва
Symphony of War: The Nephilim Saga,Приключения,554.4454545454545,11,1177.0,31.545454545454547,M,148862.72727272726,GRD,Москва
Synergia,['Инди' 'Казуальные игры' 'Симуляторы'],192.66666666666666,3,0.0,23.0,M,203737.66666666666,GRD,['Москва' 'Санкт-Петербург' 'Челябинск']
T.E.C. 3001,Казуальные игры,99.0,6,0.0,32.833333333333336,M,126061.0,['GRD' 'UGR'],Екатеринбург
TEKKEN 7,Файтинги,260.7230769230769,91,162.0,26.593406593406595,M,138042.23076923078,GRD,Москва
TEKKEN 7 - Definitive Edition,Экшн,733.5097752808989,178,0.0,27.9438202247191,M,115301.46067415731,GRD,Москва
TEKKEN 7 - Originals Edition,Экшн,610.335,24,0.0,27.708333333333332,M,110406.54166666667,SCH,Москва
TEKKEN 7 - Season Pass - DLC,Файтинги,179.8,7,0.0,28.714285714285715,M,84844.14285714286,['GRD' 'SCH'],Санкт-Петербург
TEKKEN 7 - Season Pass 2 - DLC,Файтинги,299.7,1,0.0,35.0,M,188000.0,GRD,Санкт-Петербург
TEKKEN 7 - Season Pass 3 - DLC,Файтинги,359.6000000000001,3,0.0,27.0,M,104626.0,GRD,Москва
TEKKEN 7 - Season Pass 4 - DLC,['Файтинги' 'Экшн'],449.5,2,0.0,32.0,M,380714.0,['SCH' 'UGR'],['Екатеринбург' 'Пермь']
TEKKEN 8 - Deluxe Edition - ПРЕДЗАКАЗ,Файтинги,5999.0,12,0.0,22.416666666666668,M,187151.08333333334,GRD,Москва
TEKKEN 8 - Ultimate Edition - ПРЕДЗАКАЗ,Экшн,6599.0,3,0.0,26.0,M,58000.0,GRD,['Екатеринбург' 'Казань' 'Краснодар']
TEKKEN 8 - ПРЕДЗАКАЗ,Файтинги,4199.0,7,0.0,29.142857142857142,M,108000.28571428571,SCH,['Москва' 'Санкт-Петербург']
TERRACOTTA,Скидки,284.0,1,0.0,31.0,M,50000.0,SCH,Москва
THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,Экшн,232.66666666666666,6,0.0,22.833333333333332,M,61977.333333333336,SCH,Москва
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,Аркады,218.125,4,2143.0,23.75,M,180962.75,SCH,Москва
THE KING OF FIGHTERS XIII (STEAM EDITION),Файтинги,419.0,1,0.0,45.0,M,410000.0,GRD,Москва
THE LAST BLADE 2,Экшн,194.25,4,0.0,29.0,M,63185.25,['GRD' 'SCH'],Москва
THE SIMS 4,['Симуляторы' 'Скидки'],515.8454545454546,22,0.0,25.5,M,163503.0909090909,['GRD' 'SCH'],Москва
THE SIMS 4: CITY LIVING - DLC,Симуляторы,1051.545,100,0.0,28.82,M,109495.13,GRD,Москва
THE SIMS 4: COTTAGE LIVING - DLC,Скидки,978.9583333333334,36,0.0,26.166666666666668,F,98153.58333333333,GRD,Москва
THE SIMS 4: ISLAND LIVING - DLC,Скидки,1020.7142857142857,63,0.0,27.253968253968253,F,99832.36507936507,GRD,Москва
THE SIMS 4: KIDS ROOM STUFF - DLC,Скидки,559.3,1,0.0,26.0,F,86000.0,SCH,Санкт-Петербург
THE SIMS 4: LAUNDRY DAY - DLC,Приключения,559.3,1,0.0,33.0,M,113998.0,SCH,Волгоград
THE SIMS 4: SEASONS - DLC,Скидки,1045.54,50,0.0,27.4,F,114151.42,GRD,Москва
THE SIMS 4: SPA DAY - DLC,Скидки,1049.3,1,0.0,26.0,F,98000.0,GRD,Москва
TOKYO GHOUL:re [CALL to EXIST],Скидки,205.29764705882351,17,0.0,25.58823529411765,M,115771.5294117647,GRD,Москва
TRANSFORMERS: BATTLEGROUNDS,Стратегии,725.0,1,0.0,28.0,M,23220.0,UGR,Москва
TRISTOY,Приключения,24.142857142857142,7,0.0,30.571428571428573,M,133129.14285714287,GRD,Санкт-Петербург
TT Isle Of Man: Ride on the Edge 3 - John McGuiness 100th Start Livery - DLC,Спорт,115.44117647058823,17,0.0,30.647058823529413,M,120352.70588235294,SCH,Москва
TT Isle Of Man: Ride on the Edge 3 - Racing Fan Edition,Спорт,1235.0,1,0.0,41.0,M,230000.0,GRD,Санкт-Петербург
TT Isle of Man - Ride on the Edge,['Гонки' 'Симуляторы'],499.0,2,0.0,30.0,F,47600.0,['GRD' 'UGR'],Санкт-Петербург
Table Manners,Симуляторы,199.5,6,0.0,20.833333333333332,M,59523.833333333336,['GRD' 'SCH'],Москва
Tachyon: The Fringe,Шутеры,249.0,1,0.0,33.0,M,230000.0,SCH,Краснодар
Tails Noir,Инди,269.46153846153845,39,0.0,24.794871794871796,M,132688.3076923077,SCH,Москва
Tails Noir Preludes,Инди,542.1428571428571,7,0.0,25.142857142857142,M,146703.85714285713,GRD,Москва
Tails Noir: Artifact Edition,Инди,289.27272727272725,11,0.0,24.818181818181817,M,157667.72727272726,GRD,Москва
Tails Noir: Original Soundtrack - DLC,['Инди' 'Приключения'],66.5,2,0.0,29.5,M,29000.0,['SCH' 'UGR'],['Новосибирск' 'Самара']
Tails Noir: Words - DLC,['Инди' 'Приключения'],53.3,4,0.0,25.5,M,222084.25,GRD,Москва
Take On Helicopters,Симуляторы,199.0,1,0.0,37.0,M,25416.0,SCH,Москва
Tales & Tactics,['Приключения' 'Стратегии'],520.0,2,0.0,24.0,M,125815.5,UGR,['Краснодар' 'Москва']
Tales of Arise,Экшн,1035.8085046728972,107,518.0,30.11214953271028,M,118675.91588785047,GRD,Москва
Tales of Arise - Beyond the Dawn - Ultimate Edition - ПРЕДЗАКАЗ,Экшн,5999.0,1,0.0,34.0,M,62000.0,UGR,Москва
Tales of Arise - Beyond the Dawn Expansion - DLC - ПРЕДЗАКАЗ,Ролевые (RPG),1799.0,13,0.0,30.153846153846153,M,88136.53846153847,GRD,Москва
Tales of Arise - Deluxe Edition,['Ролевые (RPG)' 'Скидки' 'Экшн'],2086.1883333333335,6,0.0,32.666666666666664,M,146097.83333333334,['GRD' 'SCH'],Москва
Tales of Arise - Ultimate Edition,['Скидки' 'Экшн'],2404.7940000000003,20,0.0,31.1,M,107289.15,GRD,Москва
Tales of Arise: Deluxe Edition,Экшн,1091.61,25,0.0,29.04,M,130454.88,GRD,Москва
Tales of Arise: Ultimate Edition,['Ролевые (RPG)' 'Экшн'],1279.6,8,0.0,28.375,M,109882.875,GRD,Москва
Tales of Berseria,Экшн,162.11115789473683,95,2058.0,27.16842105263158,M,105759.16842105263,GRD,Москва
Tales of Monkey Island: Complete Season,Приключения,90.0,3,0.0,32.0,M,122645.33333333333,GRD,Москва
Tales of Symphonia,Ролевые (RPG),211.76190476190476,21,2951.0,31.857142857142858,M,122580.19047619047,GRD,Москва
Tales of Tomorrow: Experiment,['Казуальные игры' 'Симуляторы'],194.25,2,0.0,25.5,['F' 'M'],67813.0,GRD,Москва
Tales of Vesperia: Definitive Edition,Ролевые (RPG),299.0,3,2375.0,28.666666666666668,M,189209.0,SCH,['Екатеринбург' 'Москва' 'Санкт-Петербург']
Tales of Vesperia™: Definitive Edition,Ролевые (RPG),293.0888888888889,18,0.0,30.5,M,75157.27777777778,GRD,Москва
Tales of Zestiria,Ролевые (RPG),129.07058823529414,34,3083.0,28.147058823529413,M,96362.0,SCH,Москва
Tamarin,['Инди' 'Приключения' 'Экшн'],399.6000000000001,3,0.0,34.666666666666664,M,121331.66666666667,['GRD' 'SCH' 'UGR'],Новосибирск
Tandem: A Tale of Shadows,Экшн,186.0,8,0.0,34.625,M,94854.75,GRD,Москва
Teacup,['Инди' 'Казуальные игры'],196.84,5,0.0,25.4,F,56261.6,['GRD' 'UGR'],['Москва' 'Уфа']
Team Racing League,Гонки,278.88,1,0.0,35.0,M,590000.0,GRD,Москва
Teddy Floppy Ear - Kayaking,['Для детей' 'Казуальные игры' 'Приключения'],25.855555555555554,9,0.0,31.666666666666668,M,85808.22222222222,GRD,Москва
Teddy Floppy Ear - Mountain Adventure,Инди,36.15333333333333,15,0.0,35.46666666666667,M,88143.66666666667,GRD,Москва
Teddy Floppy Ear - The Race,['Для детей' 'Инди' 'Приключения'],12.955555555555556,9,4693.0,28.444444444444443,M,81200.0,GRD,Москва
Teleglitch: Die More Edition,Инди,62.25,1,4311.0,16.0,M,69267.0,PGR,Челябинск
Telling Lies,Инди,181.38571428571427,35,0.0,28.65714285714286,M,134557.08571428573,['GRD' 'SCH'],Москва
Tempest - Jade Sea - DLC,Экшн,75.1,1,0.0,25.0,M,26000.0,SCH,Москва
Tempest - Original Soundtrack - DLC,Ролевые (RPG),43.45,1,0.0,37.0,M,48800.0,SCH,Краснодар
Tengami,Приключения,62.25,6,0.0,29.5,['F' 'M'],113304.5,GRD,Москва
Tennis Manager 2021,['Симуляторы' 'Стратегии'],503.875,2,0.0,34.0,M,49242.5,['SCH' 'UGR'],['Москва' 'Санкт-Петербург']
Tennis World Tour 2,Симуляторы,1199.0,1,0.0,22.0,M,2000.0,SCH,Москва
Terra Invicta,Стратегии,1269.1533333333332,15,894.0,29.866666666666667,M,165732.0,GRD,Москва
Terraformers,Стратегии,449.79305555555555,72,1108.0,34.68055555555556,M,158105.90277777778,GRD,Москва
Terraforming Mars,Стратегии,572.8615384615384,13,861.0,36.84615384615385,M,215622.84615384616,GRD,Москва
Teslagrad 2,['Инди' 'Скидки'],710.0,2,0.0,34.5,['F' 'M'],476000.0,GRD,['Москва' 'Самара']
Tetragon,Казуальные игры,174.5,1,0.0,28.0,M,270800.0,UGR,Москва
The Almost Gone,['Инди' 'Приключения'],170.94,2,0.0,24.5,M,103760.0,['GRD' 'UGR'],Москва
The Artful Escape,Экшн,371.8333333333333,3,0.0,27.666666666666668,M,187500.33333333334,GRD,Москва
The Artifact,Инди,24.387096774193548,31,0.0,26.387096774193548,M,97002.67741935483,GRD,Москва
The Ascent,Приключения,529.334375,32,1759.0,32.84375,M,117962.6875,GRD,Москва
The Ascent - Cyber Heist - DLC,Приключения,249.5,11,0.0,32.36363636363637,M,97905.18181818182,SCH,Москва
The Ascent - Cyber Warrior Pack - DLC,['Ролевые (RPG)' 'Экшн'],159.33333333333334,6,0.0,33.666666666666664,M,63000.0,SCH,Москва
The Ascent - CyberSec Pack - DLC,Ролевые (RPG),119.5,3,0.0,34.0,M,100000.0,SCH,Санкт-Петербург
The Big Con,Приключения,260.64,3,0.0,29.666666666666668,F,200376.0,GRD,Санкт-Петербург
The Black Heart,Инди,170.94,2,0.0,21.5,M,54969.5,['SCH' 'UGR'],['Санкт-Петербург' 'Челябинск']
The Book of Unwritten Tales,Приключения,79.235,2,0.0,25.5,['F' 'M'],72246.0,['GRD' 'UGR'],['Самара' 'Санкт-Петербург']
The Book of Unwritten Tales 2 - Almanac Edition,Приключения,174.75,1,0.0,39.0,M,26000.0,GRD,Новосибирск
The Book of Unwritten Tales Collection,Приключения,352.7733333333333,9,0.0,28.11111111111111,M,74490.44444444444,GRD,Москва
The Book of Unwritten Tales: The Critter Chronicles,Инди,74.75,1,0.0,34.0,M,134000.0,SCH,Новосибирск
The Bookwalker: Thief of Tales,Приключения,527.032967032967,91,0.0,29.197802197802197,M,125405.51648351649,GRD,Москва
The Case of the Golden Idol,Инди,377.3152173913044,23,0.0,31.130434782608695,M,159288.47826086957,GRD,['Москва' 'Санкт-Петербург']
The Childs Sight,Экшн,142.45,4,0.0,32.5,M,117014.75,SCH,Москва
The Coma 2: Vicious Sisters,Скидки,166.9090909090909,11,0.0,29.09090909090909,M,114805.45454545454,['GRD' 'UGR'],Москва
The Coma 2: Vicious Sisters DELUXE EDITION,Инди,393.525,4,0.0,23.5,['F' 'M'],53300.0,GRD,['Красноярск' 'Пермь' 'Ростов-на-Дону' 'Санкт-Петербург']
The Crew,Экшн,1124.25,3,2281.0,27.666666666666668,M,171208.0,SCH,Санкт-Петербург
The Crew - Ultimate Edition,['Гонки' 'Симуляторы'],2079.0,2,0.0,22.5,M,38000.0,SCH,Москва
The Crew 2,Гонки,785.4000000000001,9,397.0,23.0,M,126695.55555555556,GRD,Москва
The Crew 2: Gold Edition,Симуляторы,3749.0,1,0.0,24.0,M,59600.0,SCH,Москва
The Crew 2: Special Edition,['Гонки' 'Симуляторы'],1356.6000000000001,14,0.0,26.785714285714285,M,104631.78571428571,GRD,Санкт-Петербург
The Crow's Eye,Приключения,142.46,1,0.0,38.0,M,230000.0,GRD,Москва
The Crown of Leaves,Приключения,138.75,80,0.0,24.875,F,108622.3,GRD,Москва
The Crown of Leaves: Chapter 2 - DLC,Казуальные игры,60.03947368421053,38,0.0,25.157894736842106,F,97014.42105263157,GRD,Москва
The Crown of Leaves: Official Soundtrack - DLC,Приключения,37.53846153846154,13,0.0,23.23076923076923,M,83030.23076923077,UGR,Самара
The Curse of Monkey Island,Приключения,43.75,1,0.0,25.0,M,26000.0,UGR,Москва
The Dark Eye Demonicon,Скидки,103.6,5,0.0,36.0,M,143394.2,['GRD' 'UGR'],Екатеринбург
The Dark Eye: Chains of Satinav,Скидки,30.669285714285714,14,0.0,33.57142857142857,M,161771.85714285713,GRD,Москва
The Dark Eye: Memoria,Приключения,29.9,8,0.0,34.75,M,146056.625,GRD,Москва
The Dark Pictures Anthology - Man of Medan,['Приключения' 'Скидки'],472.00454545454545,44,0.0,26.022727272727273,M,104406.59090909091,['GRD' 'SCH'],Москва
The Dark Pictures Anthology: House of Ashes,Приключения,807.3551798561151,139,2883.0,27.27338129496403,M,127089.18705035972,GRD,Москва
The Dark Pictures Anthology: Little Hope,Хоррор,494.3981366459628,161,2861.0,27.68944099378882,M,88303.88198757764,GRD,Москва
The Dark Pictures Anthology: Man Of Medan,Хоррор,499.375,96,0.0,26.072916666666668,M,93902.67708333333,GRD,Москва
The Dark Pictures Anthology: Season One,Приключения,2161.25,34,0.0,27.323529411764707,M,135034.82352941178,['GRD' 'UGR'],Москва
The Dark Pictures Anthology: The Devil in Me,Приключения,1387.5193548387097,155,3098.0,28.490322580645163,M,99275.3870967742,SCH,Москва
